-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0
-1.56745,0.0108921,-0.00864484,-0.251691,-0.0132527,-0.000474635
-1.45768,-0.063552,0.0713339,-0.0856103,-0.866641,0.0129645
-0.469009,-1.15218,-0.929031,0.0656893,22.8771,-0.075518
2.11501,-1.62278,-2.39756,0.79742,38.1754,0.0103395
1.95145,-1.60428,-2.0274,0.905564,34.004,0.0015245
1.48409,-1.57422,-1.28226,-1.69351,4.73568,0.0459712
0.406869,-1.70441,-1.9702,-0.584721,-4.60856,0.0197763
-0.265164,-1.30639,-2.47868,0.205318,-1.44564,0.00178085
0.0591737,-1.66321,-1.64612,0.00590464,-3.09761,0.00592672
0.366516,-1.62884,-1.74696,1.39438,4.58881,-0.011565
0.63166,-1.55545,-1.43844,4.32244,5.1389,-0.00844567
0.731404,-1.47832,-1.46388,4.5222,1.83534,-0.00159181
0.572381,-1.45064,-1.53345,0.454693,-0.699707,0.00201835
0.394703,-1.38015,-1.80708,-0.0013927,1.19278,1.31123
0.520676,-1.496,-1.47411,-1.51855,-3.04741,-0.00203122
0.695762,-1.29225,-1.67812,-0.0799406,-2.40449,-0.0167345
0.936,-1.17275,-1.51977,-1.22259,-5.01766,-0.00437926
1.05845,-1.11833,-1.21819,-1.25277,-4.24713,-0.00127475
0.88799,-0.959882,-0.943137,-1.98004,-4.2564,0.00417473
0.447031,-0.658147,-0.875728,-3.7168,-4.71118,0.00854354
-0.0798618,-0.331429,-0.998831,-4.83595,-3.93349,0.00787604
-0.369955,-0.0641923,-1.18527,-0.430876,-3.95678,0.00512829
-0.46447,-0.0103089,-1.25426,0.821568,-1.64421,0.00147859
-0.314358,-0.0831275,-1.09481,0.124649,-0.982144,-0.00227082
0.0269205,-0.166266,-0.764762,-0.000943087,-3.13942,-0.00260694
0.359819,-0.232385,-0.465405,-0.000686323,-2.73652,-0.00193538
0.476657,-0.166146,-0.299795,3.45869e-05,-2.18159,0.000189335
0.315441,0.00479533,-0.319418,0.000659879,-1.06463,0.00219812
-0.0117161,0.235479,-0.410966,0.00138941,-2.37203,0.00389573
-0.322632,0.342023,-0.499636,0.00113261,-2.22141,0.00332697
-0.430772,0.303117,-0.484191,0.000437509,-1.37794,0.0013789
-0.27934,0.166901,-0.341779,-0.00036536,-0.680028,-0.000887806
0.0311072,0.0317599,-0.125914,-0.000661131,-1.07153,-0.00188068
0.324311,-0.00406662,-0.00120017,-0.000334458,-1.129,-0.000662324
0.416129,0.0686634,1.70445e-05,0.000270447,-1.18406,0.000509041
0.266128,0.197275,-0.0623545,0.000943147,-1.08083,0.0028137
-0.0269904,0.294319,-0.150803,0.00106651,0.0149604,0.00412303
-0.297211,0.315513,-0.144948,0.000889721,0.0116491,0.00349203
-0.381718,0.231844,-0.064105,0.000363686,0.0017555,0.0014583
-0.235853,0.103531,0.00802465,-0.00300811,-0.00799253,-0.000388783
0.0409498,0.0078645,-0.000325964,-0.000212938,-0.00466622,-0.00146885
0.279356,-0.0040029,-0.035088,-9.67777e-05,-0.00966159,-0.000769373
0.328669,0.0436618,-0.0571121,0.000211454,0.000818954,0.000892934
0.171665,0.108546,-0.0478732,0.000874431,0.0135024,0.00293578
-0.0723787,0.144189,-0.0146813,0.00143541,0.0119225,0.00270033
-0.249723,0.131851,0.00022206,0.000736406,0.00388015,0.00236206
-0.253024,0.0755944,-5.85126e-06,0.000404957,0.000585147,0.000810634
-0.0912433,0.0104354,-0.00855762,-8.29096e-05,-0.00912534,-0.000103919
0.106512,-0.0160827,-0.0304257,-6.05115e-05,-0.0112347,-0.000756663
0.228549,0.000216061,-0.0410701,1.26024e-05,-0.00306631,5.618e-05
0.198046,0.0344541,-0.022308,0.000586429,0.00631388,0.00172268
0.0346359,0.062704,0.000400879,0.000135324,0.000972224,0.00114667
-0.115005,0.0769041,0.000258591,0.000723603,0.00387596,0.00236448
-0.184543,0.0538862,0.000160814,0.000547394,3.68167e-05,0.00127732
-0.12829,0.0117266,-5.8342e-05,0.000372692,-0.00235207,0.000215694
-5.02233e-05,-0.0185407,-0.00526154,0.00018713,-0.00731698,-0.00064656
0.118577,-0.0026962,-0.0314796,0.000107339,-0.00476301,0.000161576
0.16128,0.0142751,-0.0269781,0.000229471,0.00102125,0.00090865
0.102109,0.0256553,0.000321793,0.000303572,0.00115255,0.00150046
-0.00542276,0.0397616,0.000271373,0.000649153,0.00189288,0.00192522
-0.112349,0.0317468,0.000240483,0.000589842,0.00113078,0.0016491
-0.144981,0.0101513,0.000120967,0.000445107,1.81106e-05,0.000985373
-0.0879767,-0.00403163,-0.00629387,0.000308108,-0.00546815,0.000652351
0.00916234,-0.00360793,-0.0168882,0.000144971,-0.00555493,0.00024771
0.0990934,-0.000350837,-0.00754112,9.60766e-05,-0.00222695,0.000262696
0.116569,0.00867185,9.64482e-05,0.000389401,0.000142422,0.000864352
0.0552615,0.0150728,0.000381642,-1.94098e-06,-0.000375688,0.00141442
-0.027093,0.0147256,0.000260467,0.00048693,0.00153825,0.00163725
-0.0867872,0.00275293,0.000745059,0.000534831,0.0038519,0.00106232
-0.0826639,5.54536e-05,-0.00294151,0.000281002,0.00076613,0.000838522
-0.000138224,-0.000467461,-6.33569e-05,0.000866913,-0.000659939,0.000799016
0.0372812,-0.000382125,-0.000160297,0.00021308,0.000597833,0.000516381
0.057254,0.00366556,-3.94828e-05,0.00114857,0.00318436,0.000769258
0.0339117,0.00340823,0.000916827,0.000372158,0.00372053,0.000764996
-4.55602e-06,0.00442628,-0.000222354,0.000445658,0.0041354,0.000884922
-0.0316103,0.00212308,0.000573289,0.000471893,0.0029231,0.000894238
-0.034373,0.00122191,0.0003275,0.00040606,0.00197882,0.000777005
-0.000105256,0.0013268,0.000378582,0.000830821,0.00162072,0.000838121
0.0106876,0.000426061,0.000115139,0.000358886,0.00124604,0.000734161
0.0169184,0.00174002,0.000457538,0.000419383,0.00257112,0.000789423
0.00683471,0.00227446,0.000629074,0.000323417,0.00246117,0.000648887
-1.61907e-05,0.0019106,0.000514787,0.000415654,0.0025901,0.000746781
-3.03127e-05,0.00156202,0.000439277,0.000483615,0.00195005,0.000764895
-2.31127e-05,0.00153096,0.000431151,0.00044153,0.00190602,0.000743233
-1.5446e-05,0.00162782,0.00045187,0.000403212,0.00208687,0.000733267
