0.0421501,0.00459906,0.00459906,0.0421501
0.0421658,0.00461456,0.00461456,0.0421658
0.0418775,0.00461543,0.00461543,0.0418775
0.0408322,0.00464217,0.00464217,0.0408322
0.0393775,0.00469787,0.00469787,0.0393775
0.0375984,0.00457957,0.00457957,0.0375984
0.0357893,0.00446952,0.00446952,0.0357893
0.0332631,0.00437929,0.00437929,0.0332631
0.0324931,0.00436741,0.00436741,0.0324931
0.0310497,0.00435669,0.00435669,0.0310497
0.0296875,0.00432852,0.00432852,0.0296875
0.0284045,0.0042973,0.0042973,0.0284045
0.027179,0.00425877,0.00425877,0.027179
0.0259959,0.00420922,0.00420922,0.0259959
0.024289,0.00411142,0.00411142,0.024289
0.0237413,0.00407582,0.00407582,0.0237413
0.0226778,0.00400076,0.00400076,0.0226778
0.021658,0.00392002,0.00392002,0.021658
0.0206857,0.0038373,0.0038373,0.0206857
0.0197614,0.00375706,0.00375706,0.0197614
0.0188885,0.00368584,0.00368584,0.0188885
0.0180662,0.00362554,0.00362554,0.0180662
0.0173022,0.00358607,0.00358607,0.0173022
0.0165948,0.00356718,0.00356718,0.0165948
0.0159354,0.00356194,0.00356194,0.0159354
0.0153131,0.00356071,0.00356071,0.0153131
0.0147201,0.00355721,0.00355721,0.0147201
0.0141583,0.0035552,0.0035552,0.0141583
0.0136271,0.00355571,0.00355571,0.0136271
0.0131231,0.00355681,0.00355681,0.0131231
0.0126388,0.0035523,0.0035523,0.0126388
0.0121692,0.00353828,0.00353828,0.0121692
0.0116961,0.00349781,0.00349781,0.0116961
0.0112145,0.00342686,0.00342686,0.0112145
0.010973,0.00338276,0.00338276,0.010973
0.0102616,0.00323331,0.00323331,0.0102616
0.0104299,0.00347307,0.00347307,0.0104299
0.0113453,0.00438421,0.00438421,0.0113453
0.0119077,0.00496467,0.00496467,0.0119077
0.0118987,0.00496076,0.00496076,0.0118987
0.0118938,0.00496454,0.00496454,0.0118938
0.0118989,0.00497963,0.00497963,0.0118989
0.011948,0.00503966,0.00503966,0.011948
0.0120164,0.00511951,0.00511951,0.0120164
0.0121794,0.00530016,0.00530016,0.0121794
0.0122403,0.00536703,0.00536703,0.0122403
0.0123232,0.00546169,0.00546169,0.0123232
0.0123907,0.00554101,0.00554101,0.0123907
0.012431,0.00559311,0.00559311,0.012431
0.0124513,0.00562504,0.00562504,0.0124513
0.012472,0.00565758,0.00565758,0.012472
0.012466,0.0056633,0.0056633,0.012466
0.0124575,0.00566655,0.00566655,0.0124575
0.012449,0.00566988,0.00566988,0.012449
0.0124422,0.005675,0.005675,0.0124422
0.0124395,0.00568436,0.00568436,0.0124395
0.0124747,0.00573206,0.00573206,0.0124747
0.01251,0.00578036,0.00578036,0.01251
0.0125484,0.00583198,0.00583198,0.0125484
0.0126233,0.00592061,0.00592061,0.0126233
0.0126779,0.00598909,0.00598909,0.0126779
0.0127022,0.00602726,0.00602726,0.0127022
0.0127084,0.00604732,0.00604732,0.0127084
0.0127363,0.0060893,0.0060893,0.0127363
0.0127341,0.00610067,0.00610067,0.0127341
0.0127352,0.00611511,0.00611511,0.0127352
0.0127491,0.00614184,0.00614184,0.0127491
0.0127648,0.00616997,0.00616997,0.0127648
0.0128111,0.00622831,0.00622831,0.0128111
0.0128748,0.00630359,0.00630359,0.0128748
0.0129642,0.00640417,0.00640417,0.0129642
0.0130796,0.00653052,0.00653052,0.0130796
0.0131911,0.00665245,0.00665245,0.0131911
0.0132967,0.0067683,0.0067683,0.0132967
0.0133722,0.00685413,0.00685413,0.0133722
0.0134117,0.00690415,0.00690415,0.0134117
0.0134218,0.00692524,0.00692524,0.0134218
0.0134218,0.00693676,0.00693676,0.0134218
0.0134063,0.00693325,0.00693325,0.0134063
0.0133576,0.00689642,0.00689642,0.0133576
0.0133091,0.00686017,0.00686017,0.0133091
0.0132747,0.00683809,0.00683809,0.0132747
0.013256,0.00683171,0.00683171,0.013256
0.0132424,0.00683049,0.00683049,0.0132424
0.0132342,0.00683435,0.00683435,0.0132342
0.0132328,0.00684467,0.00684467,0.0132328
0.0132539,0.0068771,0.0068771,0.0132539
0.0132938,0.00692805,0.00692805,0.0132938
0.0133427,0.00698767,0.00698767,0.0133427
0.0133972,0.00705245,0.00705245,0.0133972
0.0134871,0.00716225,0.00716225,0.0134871
0.0134871,0.00716225,0.00716225,0.0134871
0.0135317,0.00721671,0.00721671,0.0135317
0.0135697,0.00726466,0.00726466,0.0135697
