0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
0,-0.31415,0.107439,-0.101785,0.385776,0
-0.0878316,0.222222,0.372027,-0.000497284,-0.617054,0.0236809
-0.103176,0.222254,0.371905,0.00096279,-0.625036,0.0206061
-0.11621,0.217778,0.369432,-0.00406246,-0.556366,0.0203403
-0.109206,0.201387,0.351627,0.00630748,-0.220547,0.0199311
-0.0921553,0.184337,0.332819,0.0169491,0.124447,0.0198045
-0.0747356,0.168574,0.317476,0.010103,0.327467,0.0200467
-0.0671739,0.152337,0.300564,0.00109916,0.297868,0.020307
-0.0664538,0.135752,0.282503,0.000939744,0.267697,0.0204436
-0.0690591,0.119435,0.264901,0.00152493,0.231679,0.0204665
-0.0687502,0.103554,0.245779,0.00878072,0.249366,0.0302329
-0.0634784,0.0891248,0.227198,0.0509712,0.324491,0.0567484
-0.0562291,0.0747432,0.210191,0.103993,0.384582,0.0758497
-0.0495161,0.0608902,0.193021,0.147332,0.420262,0.107377
-0.0450488,0.0467855,0.175691,0.146605,0.443449,0.125295
-0.040731,0.0319408,0.159362,0.137138,0.448893,0.126539
-0.0348777,0.0179802,0.142916,0.128682,0.442046,0.126962
-0.0262848,0.00533556,0.12725,0.11451,0.413636,0.126935
-0.0158924,-0.00614429,0.113338,0.0958492,0.376384,0.126921
-0.0055617,-0.0167299,0.102661,0.077374,0.345971,0.126957
0.00138324,-0.0250709,0.0937233,0.0522884,0.317914,0.127031
0.0028247,-0.0301062,0.0844661,0.00605567,0.285375,0.127107
-2.86409e-05,-0.0321252,0.0734285,-0.0246407,0.25982,0.127163
-0.00467996,-0.0323919,0.0610228,-0.0210037,0.237225,0.127181
-0.00889019,-0.0326956,0.0492429,-0.0136247,0.21828,0.127167
-0.0103215,-0.0339431,0.039967,-0.0136323,0.196951,0.127145
-0.00807645,-0.0361702,0.0338988,-0.0136402,0.17543,0.127124
-0.00340305,-0.0383035,0.0302427,-0.0136412,0.154268,0.127121
0.000953724,-0.0389939,0.0272859,-0.013634,0.135136,0.127142
0.00246988,-0.0376283,0.0236653,-0.0136216,0.116485,0.127175
0.00048112,-0.0346856,0.0189207,-0.0136101,0.100561,0.12721
