-0.0414776,0.156347,0.43803,-0.00185845,-0.616909,0.0188251
-0.0414776,0.156347,0.43803,-0.00185845,-0.616909,0.0188251
-0.0411762,0.15442,0.434152,-0.00168765,-0.565509,0.0187729
-0.0385885,0.139447,0.421172,-0.000115,-0.286451,0.0188092
-0.0319991,0.121491,0.402116,0.00425023,0.0900747,0.0188629
-0.0227656,0.105337,0.384037,0.00428309,0.359509,0.0188608
-0.016468,0.0893494,0.367292,6.24915e-05,0.326519,0.0187968
-0.0134136,0.0718571,0.348188,-0.000400212,0.282339,0.0187592
-0.0144537,0.0550074,0.330846,-0.000209749,0.249315,0.0187183
-0.01989,0.0387901,0.313936,-0.000104983,0.215711,0.0187045
-0.0251824,0.0229569,0.297711,-0.000130501,0.191121,0.0187122
-0.028004,0.00780106,0.281566,-0.000328802,0.163701,0.0187456
-0.0242297,-0.00591891,0.265653,-0.000665173,0.139399,0.0187892
-0.0141845,-0.0164766,0.24879,-0.00088419,0.119283,0.0188134
-0.00239365,-0.0208169,0.227407,-0.000870382,0.0975021,0.0188092
0.00587447,-0.0182684,0.200364,-0.000599401,0.0773303,0.018778
0.00589366,-0.0115521,0.172119,-0.00022511,0.0601382,0.0187379
-0.00219711,-0.00685499,0.1518,9.67857e-05,0.0464713,0.0187057
-0.0148092,-0.0071411,0.140919,0.000158874,0.0389876,0.0187
-0.0242409,-0.0112848,0.134594,-7.0516e-05,0.0369166,0.0187322
-0.0229279,-0.013267,0.123168,-0.00035266,0.0365744,0.0187651
-0.0156566,-0.0122706,0.107986,-0.000428642,0.0362327,0.0187724
-0.00957314,-0.0109107,0.0942596,-0.000274229,0.0362447,0.0187574
-0.0084591,-0.0100191,0.0832164,-7.64424e-05,0.0362895,0.0187375
-0.0120478,-0.00978949,0.0748996,7.50666e-05,0.0363228,0.0187225
-0.0178253,-0.0102033,0.0686929,0.000108404,0.0363203,0.01872
-0.0219415,-0.0106109,0.063103,3.33083e-05,0.0361867,0.0187305
-0.0205311,-0.0106254,0.0562768,-0.000118652,0.0361271,0.0187474
